OT,MT,DEP,SC,LAT,LON,SPOT
2020-08-30,3.9,6.0,2.0,36.53,140.32,福島?中通り
2020-08-29,2.9,9.0,2.0,32.11,130.19,鹿?島?薩摩地方
2020-08-28,3.9,11.0,2.0,35.24,133.5,鳥取?中部
2020-08-27,3.8,53.0,2.0,36.15,140.56,茨城?沖
2020-08-27,4.0,9.0,3.0,35.37,137.02,岐阜?美濃中西部
2020-08-26,3.2,12.0,2.0,35.03,135.37,京都府南部
2020-08-25,3.0,7.0,2.0,37.06,140.33,福島?中通り
2020-08-24,3.1,6.0,2.0,36.45,137.52,長野?北部
2020-08-22,3.8,10.0,3.0,36.59,138.31,長野?北部
2020-08-20,4.2,12.0,2.0,35.44,141.0,千葉?東方沖
2020-08-20,2.2,0.0,2.0,32.19,130.3,熊本?天草?芦北地方
2020-08-19,3.4,17.0,3.0,29.15,129.16,トカラ列島近海
2020-08-19,3.1,13.0,2.0,29.17,129.13,トカラ列島近海
2020-08-19,3.2,10.0,2.0,29.17,129.13,トカラ列島近海
2020-08-17,3.2,9.0,2.0,34.12,135.05,紀伊水道
2020-08-13,2.2,2.0,2.0,32.19,130.3,熊本?天草?芦北地方
2020-08-13,2.1,3.0,2.0,32.19,130.3,熊本?天草?芦北地方
2020-08-13,3.1,14.0,2.0,29.18,129.1,トカラ列島近海
2020-08-13,3.7,58.0,2.0,35.25,140.26,千葉?東方沖
2020-08-13,4.4,58.0,2.0,35.24,140.26,千葉?東方沖
2020-08-13,3.6,53.0,2.0,36.25,140.39,茨城?沖
2020-08-12,2.9,5.0,2.0,34.02,135.16,和歌山?北部
2020-08-11,3.2,6.0,2.0,32.19,130.29,熊本?天草?芦北地方
2020-08-10,3.3,44.0,2.0,35.12,137.14,愛知?西部
2020-08-10,4.1,65.0,2.0,35.17,140.07,千葉?南部
2020-08-09,4.0,63.0,2.0,35.39,140.08,千葉?北西部
2020-08-09,2.9,7.0,2.0,34.56,135.34,京都府南部
2020-08-08,4.2,47.0,2.0,28.36,129.37,奄美大島近海
2020-08-07,5.3,389.0,2.0,33.45,136.5,三重?南東沖
2020-08-06,5.1,186.0,2.0,37.2,138.49,新潟?中越地方
2020-08-04,4.6,75.0,2.0,34.27,140.17,房?半島南方沖
2020-08-01,2.4,8.0,2.0,41.55,140.58,?浦?
2020-08-01,4.2,46.0,3.0,33.47,135.26,和歌山?南部
2020-07-30,3.9,16.0,2.0,39.48,139.47,秋田?沖
2020-07-29,3.1,13.0,2.0,37.34,139.56,福島??津
2020-07-29,3.3,6.0,2.0,28.21,129.24,奄美大島近海
2020-07-29,4.5,20.0,3.0,35.55,140.49,茨城?沖
2020-07-29,3.8,96.0,2.0,32.46,131.24,宮崎?北部山沿い
2020-07-28,4.2,147.0,2.0,39.16,140.37,秋田??陸南部
2020-07-26,5.5,51.0,2.0,24.1,122.24,?那?島近海
2020-07-26,3.1,7.0,2.0,32.31,130.42,熊本?熊本地方
2020-07-25,4.2,7.0,3.0,37.42,140.0,福島??津
2020-07-24,3.5,25.0,2.0,37.2,138.35,新潟?中越地方
2020-07-24,3.4,14.0,2.0,34.53,134.49,兵庫?南東部
2020-07-23,2.9,3.0,2.0,32.13,130.22,熊本?天草?芦北地方
2020-07-21,3.4,40.0,2.0,33.13,132.18,豊後水道
2020-07-21,3.3,2.0,2.0,36.14,137.38,長野?中部
2020-07-21,3.5,3.0,2.0,36.14,137.38,長野?中部
2020-07-20,3.8,61.0,2.0,35.59,140.04,茨城?南部
2020-07-20,5.0,43.0,2.0,24.18,125.15,宮古島近海
2020-07-17,3.9,10.0,3.0,32.45,130.44,熊本?熊本地方
2020-07-15,3.4,2.0,2.0,36.15,137.38,長野?中部
2020-07-15,3.8,90.0,2.0,36.38,140.44,茨城?沖
2020-07-14,3.7,9.0,2.0,39.03,140.52,岩手??陸南部
2020-07-11,3.7,30.0,2.0,34.4,137.33,遠州灘
2020-07-10,3.2,0.0,2.0,32.2,130.33,熊本?天草?芦北地方
2020-07-09,4.7,45.0,4.0,36.03,139.5,茨城?南部
2020-07-07,3.2,5.0,2.0,36.13,137.39,長野?中部
2020-07-06,3.8,6.0,2.0,36.14,137.38,長野?中部
2020-07-06,3.2,9.0,2.0,34.08,135.04,紀伊水道
2020-07-06,3.5,6.0,2.0,36.14,137.38,長野?中部
2020-07-05,3.4,5.0,2.0,36.15,137.37,長野?中部
2020-07-05,3.1,5.0,2.0,36.15,137.37,長野?中部
2020-07-05,4.8,4.0,3.0,36.15,137.37,長野?中部
2020-07-05,4.0,4.0,3.0,36.16,137.37,岐阜?飛?地方
2020-07-05,4.4,4.0,3.0,36.17,137.37,岐阜?飛?地方
2020-07-03,3.7,7.0,2.0,36.55,139.4,?木?北部
2020-07-03,3.7,4.0,2.0,36.13,137.38,長野?中部
2020-07-01,4.4,57.0,2.0,35.23,140.26,千葉?東方沖
2020-06-29,4.3,47.0,2.0,24.49,125.24,宮古島近海
2020-06-28,3.8,50.0,2.0,35.39,140.42,千葉?東方沖
2020-06-26,4.6,35.0,2.0,23.58,123.34,西表島付近
2020-06-25,3.0,8.0,2.0,37.02,139.23,福島??津
2020-06-24,3.4,7.0,2.0,36.02,137.31,岐阜?飛?地方
2020-06-22,4.4,49.0,2.0,24.2,122.58,?那?島近海
2020-06-20,2.5,6.0,3.0,37.02,139.21,福島??津
2020-06-20,3.9,4.0,2.0,36.14,137.38,長野?中部
2020-06-19,5.6,18.0,2.0,24.56,123.23,?那?島近海
2020-06-19,4.4,50.0,3.0,24.48,125.23,宮古島近海
2020-06-19,5.7,14.0,2.0,25.0,123.22,石垣島北西沖
2020-06-18,3.3,78.0,2.0,37.52,140.52,福島?浜通り
2020-06-17,4.4,6.0,4.0,35.18,136.28,岐阜?美濃中西部
2020-06-16,4.1,54.0,3.0,35.02,139.55,千葉?南部
2020-06-16,3.7,52.0,2.0,36.23,140.4,茨城?沖
2020-06-14,5.5,52.0,2.0,24.12,122.25,?那?島近海
2020-06-14,6.3,165.0,4.0,28.45,128.21,奄美大島北西沖
2020-06-12,4.3,54.0,2.0,28.39,129.23,奄美大島近海
2020-06-12,4.2,40.0,3.0,32.37,132.1,日向灘
2020-06-12,3.8,7.0,3.0,36.19,138.0,長野?中部
2020-06-10,4.7,21.0,4.0,33.19,133.21,土佐?
2020-06-09,3.3,13.0,2.0,35.25,133.5,鳥取?中部
2020-06-08,3.2,8.0,2.0,31.34,130.2,薩摩半島西方沖
2020-06-08,3.5,53.0,2.0,36.11,139.57,茨城?南部
2020-06-06,3.6,79.0,2.0,35.34,139.4,神奈川?東部
2020-06-04,2.7,8.0,2.0,29.36,129.4,トカラ列島近海
2020-06-04,4.8,52.0,4.0,36.25,140.41,茨城?沖
2020-06-04,4.8,29.0,2.0,26.52,126.15,沖?本島北西沖
2020-06-03,3.8,14.0,2.0,32.5,131.22,大分?西部
2020-06-03,4.6,32.0,2.0,26.51,126.17,沖?本島北西沖
2020-06-02,3.4,44.0,2.0,27.51,128.48,奄美大島近海
2020-06-02,3.5,8.0,2.0,35.37,140.02,東京?
2020-06-01,3.3,9.0,2.0,31.34,130.2,薩摩半島西方沖
2020-06-01,2.6,7.0,2.0,29.36,129.42,トカラ列島近海
2020-06-01,4.3,9.0,4.0,31.34,130.2,薩摩半島西方沖
2020-06-01,5.2,97.0,4.0,36.11,140.2,茨城?北部
2020-06-01,3.3,5.0,2.0,36.15,137.39,長野?中部
2020-05-30,2.8,5.0,2.0,36.15,137.37,長野?中部
2020-05-29,3.7,5.0,2.0,36.14,137.38,長野?中部
2020-05-29,5.3,4.0,4.0,36.15,137.38,長野?中部
2020-05-29,3.6,52.0,2.0,35.23,140.23,千葉?北東部
2020-05-29,3.5,42.0,2.0,33.55,135.56,和歌山?南部
2020-05-27,4.0,153.0,2.0,35.22,139.06,神奈川?西部
2020-05-27,5.2,51.0,3.0,24.51,125.24,宮古島近海
2020-05-27,3.0,8.0,2.0,35.24,136.48,岐阜?美濃中西部
2020-05-26,4.2,12.0,3.0,30.2,130.56,種子島近海
2020-05-25,3.9,52.0,2.0,36.23,140.51,茨城?沖
2020-05-24,4.2,21.0,3.0,33.49,139.29,三宅島近海
2020-05-23,4.9,48.0,4.0,27.17,128.26,沖?本島近海
2020-05-22,4.1,42.0,3.0,27.23,128.38,沖?本島近海
2020-05-22,3.4,5.0,2.0,36.17,137.37,岐阜?飛?地方
2020-05-22,3.2,5.0,2.0,36.16,137.37,岐阜?飛?地方
2020-05-21,3.5,17.0,2.0,35.32,139.58,東京?
2020-05-19,4.5,41.0,3.0,27.59,129.29,奄美大島近海
2020-05-19,4.7,2.0,3.0,36.18,137.37,岐阜?飛?地方
2020-05-19,3.4,3.0,2.0,36.17,137.35,岐阜?飛?地方
2020-05-19,4.4,3.0,3.0,36.17,137.37,岐阜?飛?地方
2020-05-19,4.0,3.0,2.0,36.16,137.38,長野?中部
2020-05-19,3.8,3.0,3.0,36.17,137.37,岐阜?飛?地方
2020-05-19,3.6,4.0,2.0,36.17,137.37,岐阜?飛?地方
2020-05-19,4.7,3.0,3.0,36.17,137.37,岐阜?飛?地方
2020-05-19,2.9,4.0,2.0,36.16,137.37,岐阜?飛?地方
2020-05-19,5.4,3.0,4.0,36.17,137.37,岐阜?飛?地方
2020-05-19,4.0,4.0,2.0,36.15,137.37,長野?中部
2020-05-19,3.1,4.0,2.0,36.16,137.37,岐阜?飛?地方
2020-05-19,4.1,5.0,2.0,36.15,137.37,長野?中部
2020-05-19,3.2,5.0,2.0,36.15,137.37,長野?中部
2020-05-19,3.0,4.0,2.0,36.16,137.37,岐阜?飛?地方
2020-05-19,4.8,5.0,3.0,36.15,137.37,長野?中部
2020-05-18,3.7,52.0,2.0,36.11,139.58,茨城?南部
2020-05-17,4.6,37.0,4.0,33.36,134.45,紀伊水道
2020-05-17,3.6,17.0,2.0,42.13,140.35,?浦?
2020-05-17,3.1,5.0,2.0,30.1,130.27,種子島近海
2020-05-16,2.4,4.0,2.0,35.08,139.06,?岡?伊豆地方
2020-05-16,3.9,53.0,3.0,36.19,140.44,茨城?沖
2020-05-14,2.9,4.0,2.0,36.16,137.38,長野?中部
2020-05-13,3.7,4.0,3.0,36.15,137.37,長野?中部
2020-05-13,3.8,39.0,2.0,32.0,131.42,日向灘
2020-05-13,4.8,3.0,3.0,36.15,137.38,長野?中部
2020-05-13,4.7,2.0,2.0,36.15,137.37,長野?中部
2020-05-13,3.4,4.0,2.0,36.15,137.37,長野?中部
2020-05-13,3.4,2.0,2.0,36.15,137.38,長野?中部
2020-05-13,4.6,2.0,2.0,36.15,137.37,長野?中部
2020-05-11,3.9,57.0,2.0,33.5,132.08,山口?東部
2020-05-10,3.2,7.0,3.0,36.36,140.37,茨城?北部
2020-05-06,5.0,68.0,4.0,35.37,140.04,千葉?北西部
2020-05-05,2.7,7.0,2.0,29.33,129.47,トカラ列島近海
2020-05-05,3.2,6.0,2.0,36.14,137.38,長野?中部
2020-05-04,5.6,48.0,4.0,35.43,140.36,千葉?北東部
2020-05-03,4.9,15.0,2.0,31.17,128.41,薩摩半島西方沖
2020-05-03,6.2,9.0,3.0,31.18,128.43,薩摩半島西方沖
2020-05-03,3.2,5.0,2.0,33.17,129.54,佐賀?北部
2020-05-03,3.6,11.0,2.0,36.41,140.38,茨城?北部
2020-05-02,3.2,27.0,2.0,35.25,140.2,千葉?北東部
2020-04-30,2.8,9.0,2.0,35.23,136.45,岐阜?美濃中西部
2020-04-30,3.6,24.0,2.0,28.2,129.33,奄美大島近海
2020-04-30,3.1,4.0,2.0,36.15,137.38,長野?中部
2020-04-27,4.8,5.0,3.0,36.14,137.38,長野?中部
2020-04-27,2.9,5.0,2.0,36.12,137.36,長野?中部
2020-04-26,4.8,66.0,4.0,36.07,140.04,茨城?南部
2020-04-26,3.5,5.0,2.0,36.15,137.37,長野?中部
2020-04-26,3.2,5.0,2.0,36.14,137.37,長野?中部
2020-04-26,3.5,5.0,2.0,36.14,137.36,長野?中部
2020-04-26,5.0,6.0,3.0,36.15,137.38,長野?中部
2020-04-25,2.0,5.0,2.0,34.02,135.15,和歌山?北部
2020-04-24,3.6,5.0,2.0,36.14,137.38,長野?中部
2020-04-24,3.4,5.0,2.0,36.14,137.38,長野?中部
2020-04-24,3.3,3.0,2.0,36.13,137.36,長野?中部
2020-04-24,4.1,24.0,2.0,28.2,129.33,奄美大島近海
2020-04-24,3.0,5.0,2.0,36.15,137.38,長野?中部
2020-04-24,4.2,37.0,3.0,35.52,140.29,千葉?北東部
2020-04-23,4.3,6.0,2.0,36.14,137.38,長野?中部
2020-04-23,3.2,5.0,2.0,36.13,137.36,長野?中部
2020-04-23,3.7,5.0,2.0,36.13,137.39,長野?中部
2020-04-23,5.0,5.0,3.0,36.14,137.39,長野?中部
2020-04-23,4.6,1.0,3.0,36.13,137.39,長野?中部
2020-04-23,5.5,3.0,4.0,36.13,137.39,長野?中部
2020-04-23,4.2,15.0,3.0,36.55,140.45,福島?浜通り
2020-04-22,3.6,4.0,2.0,36.13,137.39,長野?中部
2020-04-22,3.8,4.0,3.0,36.13,137.39,長野?中部
2020-04-21,3.1,12.0,2.0,34.4,137.09,三河?
2020-04-20,4.6,148.0,2.0,31.11,130.24,薩摩半島西方沖
2020-04-20,4.3,109.0,2.0,26.42,126.41,沖?本島北西沖
2020-04-19,3.5,40.0,2.0,34.45,137.14,三河?
2020-04-18,5.8,483.0,2.0,27.17,140.25,小笠原諸島西方沖
2020-04-18,6.8,477.0,4.0,27.1,140.3,小笠原諸島西方沖
2020-04-17,5.3,34.0,2.0,26.01,128.41,沖?本島近海
2020-04-16,3.7,27.0,2.0,35.48,140.58,千葉?東方沖
2020-04-15,5.2,36.0,2.0,26.21,128.55,沖?本島近海
2020-04-14,3.9,58.0,2.0,36.31,140.34,茨城?北部
2020-04-13,4.2,5.0,4.0,36.46,137.52,長野?北部
2020-04-12,5.0,53.0,4.0,36.11,139.57,茨城?南部
2020-04-10,2.0,11.0,2.0,35.16,138.41,?岡?東部
2020-04-10,4.1,54.0,2.0,36.3,140.56,茨城?沖
2020-04-08,3.7,96.0,2.0,37.38,140.33,福島?中通り
2020-04-08,4.5,102.0,2.0,26.39,126.39,沖?本島北西沖
2020-04-08,4.3,10.0,3.0,31.41,129.33,薩摩半島西方沖
2020-04-07,4.7,33.0,3.0,32.32,132.07,日向灘
2020-04-06,4.0,12.0,3.0,37.16,136.48,石川?能登地方
2020-04-05,4.0,9.0,2.0,31.16,129.58,薩摩半島西方沖
2020-04-05,3.3,7.0,2.0,34.36,137.04,愛知?東部
2020-04-04,4.7,66.0,2.0,28.39,129.16,奄美大島近海
2020-04-03,4.1,12.0,3.0,34.27,133.22,?島?南東部
2020-04-02,4.5,49.0,3.0,24.48,125.22,宮古島近海
2020-04-02,4.2,13.0,3.0,35.41,140.54,千葉?東方沖
2020-03-31,5.5,31.0,2.0,23.51,123.22,?那?島近海
2020-03-30,4.1,28.0,3.0,35.22,140.22,千葉?北東部
2020-03-29,3.2,11.0,2.0,37.04,140.43,福島?浜通り
2020-03-29,5.0,10.0,2.0,24.1,124.12,石垣島近海
2020-03-27,3.4,12.0,2.0,34.12,139.14,新島?神津島近海
2020-03-25,2.6,5.0,2.0,29.34,129.42,トカラ列島近海
2020-03-24,3.4,19.0,3.0,32.08,131.27,宮崎?北部平野部
2020-03-24,2.5,6.0,2.0,34.02,135.09,紀伊水道
2020-03-23,4.5,25.0,2.0,26.33,128.44,沖?本島近海
2020-03-22,3.1,6.0,2.0,34.02,135.07,紀伊水道
2020-03-21,4.1,11.0,3.0,35.4,137.44,長野?南部
2020-03-18,3.5,12.0,2.0,35.17,133.07,島根?東部
2020-03-17,2.5,2.0,2.0,29.35,129.42,トカラ列島近海
2020-03-17,3.1,1.0,3.0,29.35,129.44,トカラ列島近海
2020-03-16,3.8,13.0,3.0,33.4,130.25,福岡?北西沖
2020-03-15,3.8,64.0,2.0,36.07,140.04,茨城?南部
2020-03-15,3.7,3.0,3.0,36.06,138.21,長野?中部
2020-03-15,3.1,1.0,2.0,36.06,138.21,長野?中部
2020-03-14,2.8,4.0,2.0,34.12,135.11,和歌山?北部
2020-03-13,4.4,11.0,2.0,33.15,139.29,八丈島近海
2020-03-13,3.8,11.0,3.0,34.4,131.58,島根?西部
2020-03-13,2.4,7.0,2.0,32.47,130.07,橘?
2020-03-13,3.8,12.0,3.0,32.48,130.32,有明海
2020-03-13,3.5,12.0,2.0,37.17,136.49,石川?能登地方
2020-03-13,3.6,12.0,2.0,37.17,136.49,石川?能登地方
2020-03-13,5.5,12.0,5.0,37.16,136.49,石川?能登地方
2020-03-11,3.5,10.0,2.0,32.08,130.03,天草灘
2020-03-11,4.4,12.0,4.0,39.4,140.44,秋田??陸南部
2020-03-11,3.3,9.0,2.0,35.54,137.37,長野?南部
2020-03-09,4.7,59.0,3.0,33.19,132.01,豊後水道
2020-03-07,4.1,58.0,2.0,35.57,140.18,茨城?南部
2020-03-07,3.5,19.0,2.0,26.26,128.04,沖?本島近海
2020-03-03,4.4,32.0,2.0,30.23,131.05,種子島近海
2020-03-03,3.5,11.0,2.0,38.35,139.22,新潟?下越沖
2020-03-03,3.5,17.0,2.0,33.36,130.22,福岡?北西沖
2020-03-03,3.2,7.0,2.0,34.12,135.07,紀伊水道
2020-02-28,4.0,20.0,2.0,32.01,132.09,日向灘
2020-02-26,2.8,31.0,2.0,35.26,140.24,千葉?北東部
2020-02-25,3.3,51.0,2.0,36.1,140.0,茨城?南部
2020-02-24,3.3,11.0,2.0,41.35,140.45,津?海?
2020-02-24,2.1,10.0,2.0,29.35,129.38,トカラ列島近海
2020-02-22,3.3,9.0,2.0,31.18,130.34,鹿?島?薩摩地方
2020-02-20,2.8,27.0,2.0,35.23,140.18,千葉?北東部
2020-02-20,4.3,28.0,4.0,35.23,140.18,千葉?北東部
2020-02-19,3.8,12.0,3.0,37.03,140.25,福島?中通り
2020-02-19,3.5,11.0,2.0,32.41,130.36,熊本?熊本地方
2020-02-17,4.4,40.0,3.0,35.59,140.12,茨城?南部
2020-02-17,2.8,25.0,2.0,35.36,139.29,神奈川?東部
2020-02-16,2.7,7.0,2.0,32.39,130.42,熊本?熊本地方
2020-02-14,2.5,4.0,2.0,31.43,131.04,宮崎?南部山沿い
2020-02-13,4.1,29.0,2.0,27.34,129.09,奄美大島近海
2020-02-13,2.7,9.0,2.0,36.37,140.38,茨城?北部
2020-02-11,2.3,5.0,2.0,34.13,135.08,紀伊水道
2020-02-11,3.0,25.0,2.0,35.34,139.25,東京都多摩東部
2020-02-09,3.7,37.0,2.0,35.52,140.27,千葉?北東部
2020-02-07,3.7,73.0,2.0,36.59,140.39,福島?浜通り
2020-02-05,2.5,5.0,2.0,36.05,137.32,岐阜?飛?地方
2020-02-02,3.4,12.0,2.0,32.22,130.4,熊本?熊本地方
2020-02-02,4.5,26.0,2.0,28.49,129.55,奄美大島近海
2020-02-01,5.3,63.0,4.0,35.58,140.03,茨城?南部
2020-02-01,5.0,50.0,3.0,35.4,140.42,千葉?東方沖
2020-01-30,3.9,12.0,3.0,32.35,130.39,熊本?熊本地方
2020-01-30,3.6,9.0,3.0,33.01,130.33,熊本?熊本地方
2020-01-29,3.7,9.0,2.0,36.47,140.32,茨城?北部
2020-01-29,5.7,14.0,2.0,27.19,126.31,沖?本島北西沖
2020-01-28,2.6,13.0,2.0,32.41,130.43,熊本?熊本地方
2020-01-25,4.1,58.0,2.0,35.16,140.38,千葉?東方沖
2020-01-23,3.7,34.0,2.0,34.41,137.5,?岡?西部
2020-01-22,3.1,3.0,3.0,33.54,134.27,?島?南部
2020-01-21,4.2,53.0,4.0,36.25,140.38,茨城?沖
2020-01-20,3.4,21.0,2.0,28.15,129.57,奄美大島近海
2020-01-20,3.5,52.0,2.0,33.55,135.3,和歌山?南部
2020-01-17,3.0,0.0,3.0,29.37,129.44,トカラ列島近海
2020-01-17,3.4,23.0,2.0,33.41,135.28,和歌山?南部
2020-01-16,3.8,13.0,2.0,26.32,127.43,沖?本島近海
2020-01-16,4.2,14.0,4.0,26.32,127.43,沖?本島近海
2020-01-16,3.1,6.0,2.0,35.52,137.34,長野?南部
2020-01-15,3.7,52.0,2.0,36.25,140.41,茨城?沖
2020-01-14,4.9,52.0,3.0,36.07,140.52,茨城?沖
2020-01-14,4.8,46.0,4.0,36.04,139.53,茨城?南部
2020-01-14,2.5,4.0,2.0,29.35,129.41,トカラ列島近海
2020-01-13,2.9,3.0,2.0,36.54,138.34,長野?北部
2020-01-11,2.6,5.0,2.0,29.35,129.4,トカラ列島近海
2020-01-11,2.7,4.0,2.0,29.35,129.43,トカラ列島近海
2020-01-08,3.9,51.0,2.0,36.08,139.49,茨城?南部
2020-01-08,2.7,5.0,2.0,36.54,139.23,群馬?北部
2020-01-07,3.3,22.0,2.0,26.21,127.37,沖?本島近海
2020-01-06,4.8,68.0,2.0,29.1,130.29,奄美大島北東沖
2020-01-06,4.9,68.0,2.0,29.1,130.29,奄美大島北東沖
2020-01-06,3.4,10.0,2.0,36.44,140.34,茨城?北部
2020-01-06,3.1,14.0,2.0,34.53,136.49,伊勢?
2020-01-04,3.1,52.0,2.0,36.1,140.01,茨城?南部
2020-01-03,3.3,7.0,2.0,35.3,136.4,岐阜?美濃中西部
2020-01-03,4.8,204.0,2.0,40.08,139.29,秋田?沖
2019-12-29,4.0,32.0,2.0,28.17,129.36,奄美大島近海
2019-12-28,4.6,18.0,2.0,24.08,123.49,西表島付近
2019-12-27,3.3,9.0,2.0,32.08,130.03,天草灘
2019-12-26,3.0,8.0,2.0,32.08,130.03,天草灘
2019-12-26,3.8,8.0,3.0,32.08,130.03,天草灘
2019-12-22,4.4,7.0,3.0,38.58,140.53,岩手??陸南部
2019-12-22,4.2,10.0,3.0,42.03,140.26,渡島地方北部
2019-12-21,3.3,17.0,2.0,40.12,140.1,秋田?沿岸北部
2019-12-20,4.1,33.0,3.0,28.17,129.34,奄美大島近海
2019-12-20,4.5,30.0,2.0,30.34,131.09,種子島近海
2019-12-19,4.1,89.0,3.0,36.17,140.4,茨城?沖
2019-12-18,5.1,47.0,4.0,27.18,128.25,沖?本島近海
2019-12-16,3.3,23.0,2.0,35.28,138.56,山梨?東部?富士五湖
2019-12-16,4.3,59.0,3.0,35.09,140.33,千葉?東方沖
2019-12-15,2.9,1.0,2.0,36.36,138.21,長野?北部
2019-12-14,4.3,33.0,3.0,35.01,139.27,伊豆大島近海
2019-12-06,3.3,8.0,2.0,36.48,140.32,茨城?北部
2019-12-06,3.5,81.0,2.0,36.54,140.25,福島?中通り
2019-12-05,4.7,30.0,3.0,31.06,131.26,大隅半島東方沖
2019-12-05,4.6,8.0,3.0,36.48,140.32,茨城?北部
2019-12-05,3.9,9.0,2.0,36.46,140.33,茨城?北部
2019-12-05,3.8,7.0,2.0,36.48,140.32,茨城?北部
2019-12-04,4.8,7.0,4.0,36.57,139.4,?木?北部
2019-12-04,4.0,51.0,3.0,36.08,139.48,茨城?南部
2019-12-04,3.9,7.0,3.0,36.57,139.4,?木?北部
2019-12-04,3.5,9.0,2.0,36.48,140.32,茨城?北部
2019-12-04,4.9,9.0,4.0,36.48,140.32,茨城?北部
2019-12-03,3.8,78.0,2.0,35.44,139.58,千葉?北西部
2019-12-03,4.7,52.0,4.0,36.08,139.49,茨城?南部
2019-12-03,4.2,17.0,3.0,24.15,123.48,西表島付近
2019-12-03,2.9,8.0,2.0,35.47,137.29,長野?南部
2019-11-29,4.4,11.0,2.0,24.53,124.45,宮古島近海
2019-11-26,3.2,8.0,3.0,35.48,137.29,長野?南部
2019-11-26,4.6,16.0,4.0,34.02,133.03,???海中部
2019-11-26,3.8,15.0,3.0,34.02,133.03,???海中部
2019-11-25,3.9,45.0,2.0,36.12,140.57,茨城?沖
2019-11-23,3.7,38.0,2.0,36.16,140.54,茨城?沖
2019-11-23,4.4,27.0,2.0,31.56,131.52,日向灘
2019-11-22,5.2,24.0,3.0,31.56,131.54,日向灘
2019-11-22,4.5,45.0,3.0,36.04,139.53,茨城?南部
2019-11-20,2.9,10.0,2.0,37.03,138.02,新潟?上越地方
2019-11-20,3.3,10.0,2.0,37.03,138.02,新潟?上越地方
2023-05-20,4.2,79.0,2.0,34.57,140.13,千葉?南東沖
2023-05-20,2.3,11.0,1.0,29.55,130.02,トカラ列島近海
2023-05-20,2.2,9.0,1.0,29.55,130.01,トカラ列島近海
2023-05-20,3.2,48.0,1.0,24.21,122.59,?那?島近海
2023-05-19,2.1,10.0,1.0,29.56,130.01,トカラ列島近海
2023-05-19,1.7,6.0,1.0,35.53,137.39,長野?南部
2023-05-19,4.5,46.0,4.0,33.14,132.13,豊後水道
2023-05-19,2.4,9.0,1.0,34.52,135.28,大阪府北部
2023-05-19,3.1,25.0,1.0,35.39,141.0,千葉?東方沖
2023-05-18,3.6,10.0,3.0,37.27,137.15,石川?能登地方
2023-05-17,2.3,10.0,1.0,37.27,137.11,石川?能登地方
2023-05-17,3.4,45.0,1.0,24.43,125.24,宮古島近海
2023-05-17,2.4,13.0,1.0,29.54,130.03,トカラ列島近海
2023-05-17,2.8,10.0,2.0,29.54,130.0,トカラ列島近海
2023-05-17,3.6,23.0,1.0,24.47,125.11,宮古島近海
2023-05-17,3.0,12.0,2.0,29.55,129.59,トカラ列島近海
2023-05-17,3.1,12.0,2.0,29.55,130.01,トカラ列島近海
2023-05-16,4.8,16.0,1.0,33.23,139.15,八丈島近海
2023-05-16,2.1,12.0,1.0,29.56,130.01,トカラ列島近海
2023-05-16,3.8,67.0,2.0,36.28,140.37,茨城?沖
2023-05-16,2.0,0.0,1.0,29.58,129.56,トカラ列島近海
2023-05-16,2.9,5.0,2.0,29.57,129.58,トカラ列島近海
2023-05-16,2.6,8.0,1.0,36.46,140.33,茨城?北部
2023-05-16,1.7,0.0,1.0,29.59,129.57,トカラ列島近海
2023-05-16,2.8,10.0,2.0,29.58,129.58,トカラ列島近海
2023-05-16,3.3,13.0,3.0,29.55,130.03,トカラ列島近海
2023-05-15,2.5,10.0,2.0,29.46,129.5,トカラ列島近海
2023-05-15,3.2,46.0,1.0,33.24,132.14,豊後水道
2023-05-15,2.8,13.0,1.0,29.56,129.58,トカラ列島近海
2023-05-15,3.4,11.0,1.0,35.07,132.45,島根?東部
2023-05-15,2.7,10.0,1.0,37.31,137.11,能登半島沖
2023-05-15,3.1,12.0,1.0,37.32,137.18,能登半島沖
2023-05-15,4.0,124.0,1.0,27.08,126.47,沖?本島北西沖
2023-05-15,2.9,9.0,2.0,37.32,137.11,能登半島沖
2023-05-15,2.0,14.0,1.0,29.55,130.01,トカラ列島近海
2023-05-15,5.2,24.0,2.0,33.27,139.19,八丈島近海
2023-05-15,2.2,12.0,1.0,29.55,129.59,トカラ列島近海
2023-05-14,4.8,12.0,1.0,33.2,139.19,八丈島近海
2023-05-14,5.5,16.0,2.0,33.2,139.18,八丈島近海
2023-05-14,4.9,20.0,1.0,33.19,139.21,八丈島近海
2023-05-14,2.5,12.0,2.0,29.56,130.0,トカラ列島近海
2023-05-14,4.8,20.0,1.0,33.22,139.21,八丈島近海
2023-05-14,5.9,19.0,2.0,33.25,139.17,八丈島近海
2023-05-14,4.3,17.0,1.0,33.2,139.21,八丈島近海
2023-05-14,5.1,16.0,1.0,33.21,139.2,八丈島近海
2023-05-14,5.9,12.0,2.0,33.2,139.16,八丈島近海
2023-05-14,5.6,17.0,3.0,33.22,139.18,八丈島近海
2023-05-14,4.7,19.0,1.0,33.22,139.2,八丈島近海
2023-05-14,1.7,11.0,1.0,29.57,129.56,トカラ列島近海
2023-05-14,3.1,10.0,1.0,38.18,140.3,宮城?中部
2023-05-14,3.2,15.0,2.0,29.55,130.0,トカラ列島近海
