OT,MT,DEP,SC,LAT,LON,SPOT
2021-09-07,1.6,14.0,2,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2021-09-07,1.6,11.0,1,35.78,128.27,경북 고령군 북쪽 6km 지역
2021-09-06,1.8,16.0,1,35.8,129.42,경북 경주시 동남동쪽 19km 지역
2021-09-05,1.4,13.0,1,34.6,125.99,전남 진도군 서북서쪽 28km 해역
2021-09-05,1.9,14.0,1,35.81,129.43,경북 경주시 동남동쪽 19km 지역
2021-09-03,1.7,9.0,1,35.63,128.97,경북 청도군 동쪽 21km 지역
2021-09-03,1.2,8.0,1,35.72,129.3,경북 경주시 남남동쪽 17km 지역
2021-09-03,1.9,13.0,1,37.95,125.73,북한 황해남도 해주 남쪽 10km 해역
2021-09-02,1.4,7.0,1,35.74,129.29,경북 경주시 남남동쪽 14km 지역
2021-09-02,1.2,7.0,1,35.87,128.64,대구 수성구 북북동쪽 2km 지역
2021-09-02,1.6,7.0,1,35.74,129.29,경북 경주시 남남동쪽 14km 지역
2021-09-01,2.4,15.0,1,41.3,129.13,북한 함경북도 길주 북북서쪽 42km 지역
2021-09-01,1.8,16.0,2,35.91,126.69,전북 군산시 남남서쪽 8km 지역
2021-09-01,1.8,23.0,1,35.84,125.32,전북 군산시 어청도 서남서쪽 67km 해역
2021-08-31,0.8,15.0,1,35.66,129.46,울산 북구 북동쪽 12km 해역
2021-08-31,1.0,15.0,1,35.66,129.45,경북 경주시 남동쪽 30km 지역
2021-08-29,1.6,15.0,1,36.98,125.01,충남 태안군 서격렬비도 북서쪽 63km 해역
2021-08-29,2.6,15.0,1,36.98,125.02,충남 태안군 서격렬비도 북서쪽 62km 해역
2021-08-29,2.2,9.0,3,35.31,128.49,경남 함안군 동북동쪽 9km 지역
2021-08-29,1.5,15.0,2,35.0,127.72,전남 광양시 북북동쪽 7km 지역
2021-08-28,1.1,14.0,1,34.99,127.71,전남 광양시 북북동쪽 6km 지역
2021-08-28,1.7,16.0,3,35.01,127.73,전남 광양시 북북동쪽 8km 지역
2021-08-28,2.2,15.0,3,35.0,127.73,전남 광양시 북북동쪽 7km 지역
2021-08-27,1.6,14.0,2,35.0,127.72,전남 광양시 북북동쪽 7km 지역
2021-08-27,1.1,19.0,1,34.61,128.43,경남 통영시 남쪽 27km 해역
2021-08-26,1.2,14.0,1,35.81,129.43,경북 경주시 동남동쪽 19km 지역
2021-08-26,1.5,13.0,1,36.34,128.03,경북 상주시 남서쪽 14km 지역
2021-08-26,1.3,6.0,2,35.21,126.47,전남 영광군 남남서쪽 8km 지역
2021-08-26,2.3,17.0,1,35.07,125.12,전남 신안군 흑산도 북북서쪽 52km 해역
2021-08-25,1.9,20.0,1,35.88,129.71,경북 포항시 남구 동남동쪽 35km 해역
2021-08-25,1.2,7.0,1,36.0,127.91,경북 김천시 남서쪽 24km 지역
2021-08-25,1.7,8.0,2,36.14,126.92,충남 부여군 남쪽 15km 지역
2021-08-23,1.7,16.0,1,35.83,125.38,전북 군산시 어청도 서남서쪽 63km 해역
2021-08-22,1.4,5.0,1,35.52,128.89,경남 밀양시 동쪽 13km 지역
2021-08-22,1.6,14.0,1,35.55,126.32,전남 영광군 북북서쪽 35km 해역
2021-08-21,1.0,13.0,1,36.11,129.19,경북 포항시 북구 서북서쪽 18km 지역
2021-08-21,4.0,7.0,2,35.7,124.7,전북 군산시 어청도 서남서쪽 124km 해역
2021-08-21,1.5,14.0,2,36.42,128.86,경북 안동시 남동쪽 20km 지역
2021-08-21,1.1,10.0,1,36.17,127.44,충남 금산군 북북서쪽 8km 지역
2021-08-21,1.2,12.0,1,37.34,127.76,경기 여주시 동북동쪽 12km 지역
2021-08-20,2.1,5.0,2,38.37,127.99,북한 강원 회양 남동쪽 50km 지역
2021-08-19,1.5,13.0,1,35.81,129.42,경북 경주시 동남동쪽 18km 지역
2021-08-19,1.6,13.0,1,35.81,129.44,경북 경주시 동남동쪽 20km 지역
2021-08-18,1.3,12.0,1,36.11,129.44,경북 포항시 북구 북동쪽 10km 해역
2021-08-17,1.7,18.0,1,36.47,127.9,경북 상주시 서북서쪽 24km 지역
2021-08-17,1.6,12.0,1,38.39,127.65,북한 강원 평강 동쪽 32km 지역
2021-08-16,1.4,12.0,1,38.68,127.18,북한 강원 평강 북북서쪽 32km 지역
2021-08-16,1.5,18.0,1,36.47,127.9,경북 상주시 서북서쪽 24km 지역
2021-08-15,1.3,5.0,1,36.13,129.36,경북 포항시 북구 북쪽 10km 지역
2021-08-15,1.9,18.0,1,35.1,129.78,부산 기장군 동남동쪽 53km 해역
2021-08-15,2.0,18.0,1,35.1,129.78,부산 기장군 동남동쪽 53km 해역
2021-08-15,1.7,17.0,1,36.4,127.56,충북 보은군 서남서쪽 18km 지역
2021-08-14,1.8,18.0,1,33.67,126.96,제주 제주시 동북동쪽 44km 해역
2021-08-13,1.2,8.0,1,37.37,128.85,강원 정선군 동쪽 17km 지역
2021-08-13,1.0,9.0,1,35.73,129.35,경북 경주시 남동쪽 18km 지역
2021-08-11,1.4,18.0,1,36.11,128.68,경북 군위군 남남동쪽 18km 지역
2021-08-11,1.2,12.0,1,37.99,129.06,강원 강릉시 북북동쪽 31km 해역
2021-08-10,1.0,7.0,1,36.21,127.11,충남 논산시 북북동쪽 3km 지역
2021-08-10,1.6,15.0,1,36.43,127.03,충남 공주시 서남서쪽 8km 지역
2021-08-09,1.3,7.0,1,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2021-08-09,1.3,11.0,1,36.72,127.48,충북 청주시 청원구 북쪽 8km 지역
2021-08-09,1.8,15.0,2,36.72,128.3,경북 문경시 북동쪽 18km 지역
2021-08-09,1.6,15.0,2,36.34,127.82,충북 옥천군 동쪽 23km 지역
2021-08-08,1.7,20.0,2,35.11,128.4,경남 창원시 마산합포구 서남서쪽 18km 지역
2021-08-08,1.5,17.0,1,34.72,124.81,전남 신안군 흑산도 서쪽 56km 해역
2021-08-08,1.4,20.0,1,35.8,129.77,경북 포항시 남구 동남동쪽 44km 해역
2021-08-06,1.4,18.0,1,37.21,129.57,경북 울진군 북북동쪽 28km 해역
2021-08-06,1.3,15.0,1,35.77,129.17,경북 경주시 남남서쪽 11km 지역
2021-08-03,1.8,12.0,1,33.52,125.54,제주 제주시 서쪽 92km 해역
2021-08-02,1.1,10.0,1,36.2,127.33,충남 논산시 동쪽 21km 지역
2021-08-02,0.9,20.0,1,36.04,126.67,충남 서천군 남남서쪽 5km 지역
2021-08-02,1.2,10.0,1,35.65,129.53,울산 북구 동북동쪽 17km 해역
2021-08-01,1.4,11.0,1,35.44,126.07,전남 영광군 서북서쪽 44km 해역
2021-08-01,1.3,12.0,1,36.76,128.83,경북 안동시 북북동쪽 23km 지역
2021-08-01,2.2,13.0,1,35.65,129.53,울산 북구 동북동쪽 17km 해역
2021-07-31,2.5,22.0,3,35.65,128.4,대구 달성군 남남서쪽 14km 지역
2021-07-30,1.5,18.0,1,36.52,129.51,경북 영덕군 북동쪽 17km 해역
2021-07-30,1.4,20.0,1,33.94,126.2,제주 제주시 북북서쪽 58km 해역
2021-07-29,0.8,14.0,1,35.11,128.85,부산 강서구 남서쪽 16km 지역
2021-07-28,1.3,12.0,1,35.35,127.93,경남 산청군 남동쪽 9km 지역
2021-07-28,1.7,9.0,2,35.77,127.18,전북 완주군 남쪽 15km 지역
2021-07-27,1.5,18.0,1,37.3,129.64,경북 울진군 북북동쪽 40km 해역
2021-07-26,2.2,14.0,3,36.32,128.21,경북 상주시 남남동쪽 11km 지역
2021-07-26,1.5,18.0,1,38.12,129.18,강원 강릉시 북북동쪽 49km 해역
2021-07-26,1.3,15.0,1,36.03,127.94,경북 김천시 남서쪽 20km 지역
2021-07-26,1.5,6.0,1,36.1,127.42,충남 금산군 서쪽 6km 지역
2021-07-25,1.5,14.0,1,35.6,128.15,경남 합천군 북북서쪽 4km 지역
2021-07-25,1.7,20.0,1,33.75,126.96,전남 여수시 거문도 남서쪽 45km 해역
2021-07-24,1.7,14.0,1,35.08,125.08,전남 신안군 흑산도 북서쪽 55km 해역
2021-07-23,1.0,5.0,1,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2021-07-21,1.2,8.0,1,37.38,129.48,강원 삼척시 동남동쪽 29km 해역
2021-07-21,0.6,9.0,1,38.13,127.1,경기 연천군 북북동쪽 4km 지역
2021-07-21,1.3,13.0,1,35.0,127.72,전남 광양시 북북동쪽 7km 지역
2021-07-20,0.8,6.0,1,34.96,127.8,경남 하동군 남남동쪽 13km 지역
2021-07-20,1.5,9.0,1,35.1,125.07,전남 신안군 흑산도 북북서쪽 57km 해역
2021-07-17,1.2,9.0,1,35.26,128.54,경남 창원시 마산회원구 북서쪽 6km 지역
2021-07-15,1.4,15.0,1,36.57,129.57,경북 영덕군 북동쪽 25km 해역
2021-07-15,1.7,18.0,1,34.4,127.9,전남 여수시 남남동쪽 46km 해역
2021-07-15,1.5,13.0,1,35.09,125.05,전남 신안군 흑산도 북서쪽 58km 해역
2021-07-15,1.0,14.0,1,36.36,129.41,경북 영덕군 남남동쪽 7km 해역
2021-07-15,1.3,12.0,2,36.68,127.82,충북 괴산군 남쪽 15km 지역
2021-07-15,0.8,8.0,1,36.67,127.82,충북 괴산군 남쪽 16km 지역
2021-07-14,1.0,13.0,1,36.35,128.45,경북 의성군 서쪽 22km 지역
2021-07-14,0.8,7.0,1,35.86,128.5,대구 달서구 북서쪽 4km 지역
2021-07-12,1.9,16.0,1,37.85,125.02,북한 황해남도 옹진 서남서쪽 31km 해역
2021-07-12,1.3,20.0,1,35.81,129.76,경북 포항시 남구 동남동쪽 42km 해역
2021-07-12,1.1,13.0,1,35.73,128.23,경북 고령군 서쪽 3km 지역
2021-07-12,1.1,17.0,1,36.54,129.62,경북 영덕군 동북동쪽 27km 해역
2021-07-11,0.7,6.0,1,35.52,128.88,경남 밀양시 동쪽 12km 지역
2021-07-10,1.0,8.0,1,35.7,129.36,경북 경주시 남동쪽 21km 지역
2021-07-10,1.2,9.0,1,36.29,129.43,경북 영덕군 남남동쪽 15km 해역
2021-07-08,1.5,19.0,1,34.42,127.93,전남 여수시 남남동쪽 45km 해역
2021-07-07,1.2,19.0,1,37.28,125.46,인천 옹진군 연평도 남남서쪽 48km 해역
2021-07-07,1.4,25.0,1,35.98,129.99,경북 포항시 북구 동쪽 57km 해역
2021-07-07,2.3,20.0,2,36.77,128.46,경북 예천군 북쪽 14km 지역
2021-07-07,1.6,8.0,1,37.57,124.5,인천 옹진군 백령도 남남서쪽 45km 해역
2021-07-06,1.3,13.0,1,35.39,127.96,경남 산청군 동남동쪽 8km 지역
2021-07-06,1.4,13.0,1,36.92,126.72,충남 당진시 동북동쪽 7km 지역
2021-07-04,1.7,11.0,1,37.16,126.56,경기 화성시 서쪽 24km 해역
2021-07-04,1.9,11.0,2,35.81,126.92,전북 김제시 동쪽 4km 지역
2021-07-02,1.6,13.0,1,35.51,129.0,경남 양산시 북쪽 20km 지역
2021-07-02,1.0,13.0,1,36.17,127.89,충북 영동군 동쪽 10km 지역
2021-07-01,1.9,20.0,1,35.66,129.74,울산 동구 동북동쪽 34km 해역
2021-07-01,1.5,8.0,1,37.38,129.46,강원 삼척시 동남동쪽 27km 해역
2021-06-30,1.2,5.0,3,35.24,127.66,경남 하동군 북북서쪽 21km 지역
2021-06-30,1.0,13.0,1,36.31,127.87,경북 상주시 서남서쪽 28km 지역
2021-06-30,0.9,14.0,1,38.68,127.17,북한 강원 평강 북북서쪽 32km 지역
2021-06-30,0.6,12.0,1,38.03,128.76,강원 양양군 동남동쪽 13km 해역
2021-06-29,0.9,19.0,1,36.15,126.98,충남 부여군 남남동쪽 15km 지역
2021-06-29,1.3,14.0,1,36.6,129.07,경북 영양군 남남서쪽 8km 지역
2021-06-29,1.4,9.0,1,37.42,124.61,인천 옹진군 백령도 남쪽 60km 해역
2021-06-28,1.1,12.0,1,36.45,126.27,충남 태안군 남쪽 33km 해역
2021-06-28,1.4,14.0,1,35.08,125.08,전남 신안군 흑산도 북서쪽 55km 해역
2021-06-28,1.3,11.0,1,34.97,127.06,전남 화순군 남남동쪽 12km 지역
2021-06-28,0.9,13.0,1,36.44,126.96,충남 청양군 동쪽 14km 지역
2021-06-27,1.4,15.0,1,37.56,124.54,인천 옹진군 백령도 남남서쪽 45km 해역
2021-06-27,1.3,7.0,1,37.52,124.51,인천 옹진군 백령도 남남서쪽 50km 해역
2021-06-26,0.8,9.0,1,36.24,127.67,충북 옥천군 남동쪽 12km 지역
2021-06-25,1.9,20.0,1,33.52,125.94,제주 제주시 서쪽 55km 해역
2021-06-25,1.1,10.0,1,35.83,129.4,경북 경주시 동쪽 16km 지역
2021-06-25,1.2,11.0,1,35.83,129.4,경북 경주시 동쪽 16km 지역
2021-06-24,1.8,15.0,3,36.32,127.87,경북 상주시 서남서쪽 28km 지역
2021-06-23,1.2,12.0,1,35.75,129.41,경북 경주시 남동쪽 20km 지역
2021-06-22,1.8,8.0,1,39.11,126.22,북한 평안남도 성천 남쪽 15km 지역
2021-06-20,1.1,9.0,1,35.8,129.32,경북 경주시 남동쪽 11km 지역
2021-06-20,1.2,15.0,1,36.13,128.48,경북 구미시 동쪽 12km 지역
2021-06-20,1.2,14.0,1,38.16,128.69,강원 속초시 동남동쪽 10km 해역
2021-06-19,1.5,5.0,3,35.22,127.66,경남 하동군 북북서쪽 19km 지역
2021-06-19,1.3,5.0,3,35.22,127.66,경남 하동군 북북서쪽 19km 지역
2021-06-19,1.2,14.0,1,35.88,128.5,대구 달성군 북북동쪽 13km 지역
2021-06-19,1.5,6.0,1,37.8,126.37,인천 강화군 서북서쪽 12km 지역
2021-06-19,1.1,10.0,1,35.94,128.26,경북 성주군 북서쪽 3km 지역
2021-06-18,1.6,9.0,2,36.34,127.25,충남 공주시 남동쪽 17km 지역
2021-06-17,1.5,6.0,2,35.92,127.68,전북 무주군 남쪽 10km 지역
2021-06-16,1.4,14.0,1,35.76,129.18,경북 경주시 남남서쪽 11km 지역
2021-06-15,1.0,13.0,1,36.72,128.03,충북 괴산군 동남동쪽 24km 지역
2021-06-14,2.4,20.0,1,35.81,129.77,경북 포항시 남구 동남동쪽 43km 해역
2021-06-14,0.8,16.0,1,36.05,129.47,경북 포항시 북구 동쪽 9km 해역
2021-06-14,0.8,15.0,1,36.25,128.56,경북 군위군 북서쪽 1km 지역
2021-06-14,1.2,18.0,1,33.37,126.68,제주 서귀포시 북동쪽 17km 지역
2021-06-14,0.4,5.0,1,37.2,128.85,강원 정선군 남동쪽 26km 지역
2021-06-13,2.5,15.0,1,41.29,129.13,북한 함경북도 길주 북북서쪽 41km 지역
2021-06-13,1.3,13.0,2,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2021-06-13,2.0,26.0,1,36.97,130.34,경북 울릉군 울릉도 남서쪽 76km 해역
2021-06-12,1.1,7.0,1,37.2,128.85,강원 정선군 남동쪽 26km 지역
2021-06-12,1.2,19.0,1,36.53,129.62,경북 영덕군 동북동쪽 26km 해역
2021-06-12,1.4,13.0,1,35.78,126.81,전북 김제시 서남서쪽 7km 지역
2021-06-11,1.5,11.0,2,36.68,126.34,충남 태안군 남남동쪽 8km 지역
2021-06-11,1.1,14.0,1,36.41,129.43,경북 영덕군 동쪽 6km 해역
2021-06-11,1.5,16.0,2,36.6,127.82,경북 상주시 북서쪽 37km 지역
2021-06-11,1.7,27.0,1,35.91,130.01,경북 포항시 남구 동쪽 60km 해역
2021-06-11,1.2,10.0,1,36.74,128.9,경북 안동시 북동쪽 24km 지역
2021-06-10,1.2,12.0,1,38.42,128.53,강원 고성군 북동쪽 7km 해역
2021-06-09,1.2,13.0,1,36.75,128.82,경북 안동시 북북동쪽 22km 지역
2021-06-07,2.1,13.0,1,33.68,128.07,전남 여수시 거문도 동남동쪽 80km 해역
2021-06-06,1.0,9.0,1,35.8,128.42,대구 달성군 북북서쪽 3km 지역
2021-06-06,1.3,20.0,1,36.63,129.75,경북 영덕군 북동쪽 42km 해역
2021-06-06,1.7,15.0,1,34.1,124.85,전남 신안군 흑산도 남서쪽 82km 해역
2021-06-04,1.6,19.0,1,33.52,125.93,제주 제주시 서쪽 56km 해역
2021-06-03,1.4,18.0,2,36.37,127.45,대전 대덕구 북동쪽 4km 지역
2021-06-01,1.4,11.0,1,38.06,125.4,북한 황해남도 옹진 북북동쪽 15km 지역
2021-06-01,1.9,20.0,1,35.65,129.75,울산 동구 동북동쪽 34km 해역
2021-05-30,2.4,9.0,1,38.73,126.06,북한 황해북도 연산 남서쪽 23km 지역
2021-05-30,1.2,13.0,1,36.75,128.82,경북 안동시 북북동쪽 22km 지역
2021-05-30,1.5,16.0,1,37.31,129.83,경북 울진군 북동쪽 52km 해역
2021-05-29,1.6,15.0,1,33.55,127.1,제주 제주시 동쪽 53km 해역
2021-05-28,1.2,10.0,1,37.21,128.31,충북 제천시 북동쪽 14km 지역
2021-05-28,1.0,7.0,1,36.7,128.28,경북 문경시 북북동쪽 15km 지역
2021-05-27,1.4,17.0,1,35.41,126.13,전남 영광군 서북서쪽 38km 해역
2021-05-27,1.3,8.0,1,36.43,128.14,경북 상주시 북서쪽 3km 지역
2021-05-27,1.2,12.0,1,35.72,127.74,경남 함양군 북쪽 22km 지역
2021-05-27,1.4,15.0,2,36.09,128.68,경북 군위군 남남동쪽 20km 지역
2021-05-26,1.2,12.0,1,36.74,128.83,경북 안동시 북북동쪽 21km 지역
2021-05-26,1.1,9.0,1,36.1,129.35,경북 포항시 북구 북북서쪽 7km 지역
2021-05-23,1.2,16.0,1,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2021-05-21,1.1,9.0,1,37.83,124.74,인천 옹진군 백령도 남남동쪽 15km 해역
2021-05-21,1.7,9.0,1,35.72,129.37,경북 경주시 남동쪽 20km 지역
2021-05-21,1.5,11.0,1,36.38,127.25,충남 공주시 동남동쪽 14km 지역
2021-05-20,1.4,6.0,2,35.79,128.25,경북 성주군 남남서쪽 15km 지역
2021-05-20,1.1,20.0,1,34.69,126.49,전남 목포시 남남동쪽 16km 해역
2021-05-19,0.8,6.0,1,36.6,127.82,경북 상주시 북서쪽 37km 지역
2021-05-19,1.4,8.0,3,36.67,127.93,경북 문경시 서북서쪽 25km 지역
2021-05-19,1.3,12.0,1,36.76,125.98,충남 태안군 서쪽 28km 해역
2021-05-18,1.4,8.0,1,35.74,129.35,경북 경주시 남동쪽 17km 지역
2021-05-18,1.5,14.0,1,36.31,125.85,전북 군산시 어청도 북북서쪽 24km 해역
2021-05-17,1.4,5.0,1,38.46,127.83,북한 강원 회양 남동쪽 34km 지역
2021-05-16,1.3,6.0,1,36.78,128.83,경북 안동시 북북동쪽 25km 지역
2021-05-16,1.8,14.0,2,35.77,129.17,경북 경주시 남남서쪽 11km 지역
2021-05-16,1.1,21.0,1,36.22,128.61,경북 군위군 남동쪽 4km 지역
2021-05-14,1.4,11.0,1,36.49,127.63,충북 보은군 서쪽 9km 지역
2021-05-14,1.1,5.0,1,37.6,128.12,강원 횡성군 북동쪽 17km 지역
2021-05-14,1.2,11.0,1,35.97,128.03,경북 김천시 남남서쪽 20km 지역
2021-05-13,1.2,12.0,1,36.61,129.08,경북 영양군 남남서쪽 7km 지역
2021-05-13,2.0,10.0,3,35.89,127.33,전북 완주군 동쪽 15km 지역
2021-05-13,1.5,21.0,1,37.86,129.53,강원 동해시 북동쪽 52km 해역
2021-05-12,0.9,14.0,1,35.76,129.37,경북 경주시 남동쪽 17km 지역
2021-05-11,1.5,12.0,1,36.32,125.83,전북 군산시 어청도 북북서쪽 26km 해역
2021-05-10,1.5,16.0,1,37.44,129.46,강원 삼척시 동쪽 26km 해역
2021-05-10,1.2,18.0,1,36.22,129.57,경북 포항시 북구 북동쪽 27km 해역
2021-05-10,1.3,13.0,1,35.83,128.72,경북 경산시 서북서쪽 2km 지역
2021-05-08,1.6,8.0,1,38.67,127.46,북한 강원 회양 서남서쪽 13km 지역
2021-05-07,1.2,17.0,1,36.69,129.49,경북 영덕군 북북동쪽 33km 해역
2021-05-06,1.0,10.0,1,36.72,127.98,경북 문경시 북서쪽 24km 지역
2021-05-04,2.0,19.0,1,35.89,129.67,경북 포항시 남구 동남동쪽 31km 해역
2021-05-03,0.9,12.0,1,36.38,126.98,충남 청양군 동남동쪽 18km 지역
2021-05-03,1.4,11.0,2,36.24,127.74,충북 영동군 북북서쪽 8km 지역
2021-05-02,1.8,20.0,1,35.65,129.78,울산 동구 동북동쪽 37km 해역
2021-05-02,0.8,13.0,1,36.8,126.42,충남 서산시 서북서쪽 3km 지역
2021-04-30,2.1,7.0,3,35.52,128.88,경남 밀양시 동쪽 12km 지역
2021-04-29,2.0,18.0,1,35.65,129.83,울산 동구 동북동쪽 41km 해역
2021-04-28,0.8,10.0,1,35.75,128.67,대구 달성군 동쪽 22km 지역
2021-04-28,2.5,20.0,1,35.65,129.79,울산 동구 동북동쪽 37km 해역
2021-04-28,1.8,14.0,1,35.1,125.05,전남 신안군 흑산도 북서쪽 59km 해역
2021-04-28,1.3,20.0,1,36.2,129.57,경북 포항시 북구 북동쪽 25km 해역
2021-04-27,0.8,12.0,1,37.27,127.24,경기 용인시 처인구 북동쪽 5km 지역
2021-04-27,0.9,9.0,1,37.93,128.01,강원 홍천군 북북동쪽 28km 지역
2021-04-27,1.1,16.0,1,36.05,128.33,경북 칠곡군 북서쪽 9km 지역
2021-04-25,1.5,15.0,1,35.63,128.14,경남 합천군 북북서쪽 7km 지역
2021-04-25,2.3,5.0,1,37.48,124.36,인천 옹진군 백령도 남남서쪽 60km 해역
2021-04-24,1.8,21.0,2,34.85,126.66,전남 영암군 북북서쪽 6km 지역
2021-04-23,1.9,10.0,1,40.54,127.5,북한 함경남도 장진 북동쪽 28km 지역
2021-04-23,2.2,6.0,1,40.49,127.51,북한 함경남도 장진 동북동쪽 26km 지역
2021-04-22,1.3,5.0,2,35.91,128.0,경북 김천시 남남서쪽 28km 지역
2021-04-22,1.1,11.0,1,36.72,127.57,충북 청주시 청원구 북동쪽 11km 지역
2021-04-22,0.8,24.0,1,34.43,127.18,전남 고흥군 남남서쪽 21km 해역
2021-04-21,0.8,7.0,1,36.48,128.01,경북 상주시 서북서쪽 15km 지역
2021-04-21,1.1,7.0,1,36.73,127.56,충북 청주시 청원구 북동쪽 11km 지역
2021-04-21,0.9,12.0,1,36.9,127.47,충북 진천군 북북동쪽 6km 지역
2021-04-20,1.7,19.0,1,35.07,125.06,전남 신안군 흑산도 북서쪽 55km 해역
2021-04-20,1.7,15.0,2,36.27,128.35,경북 구미시 북쪽 17km 지역
2021-04-20,0.9,9.0,1,36.2,127.3,충남 논산시 동쪽 18km 지역
2021-04-20,1.8,14.0,1,35.07,125.05,전남 신안군 흑산도 북서쪽 56km 해역
2021-04-20,2.6,15.0,1,35.08,125.05,전남 신안군 흑산도 북서쪽 57km 해역
2021-04-20,1.5,15.0,1,35.08,125.06,전남 신안군 흑산도 북서쪽 56km 해역
2021-04-19,1.8,13.0,1,36.17,130.5,경북 포항시 북구 동쪽 103km 해역
2021-04-19,2.7,20.0,1,41.28,129.13,북한 함경북도 길주 북북서쪽 40km 지역
2021-04-19,1.8,15.0,1,35.07,125.06,전남 신안군 흑산도 북서쪽 55km 해역
2021-04-19,3.7,15.0,2,35.07,125.08,전남 신안군 흑산도 북서쪽 54km 해역
2021-04-19,1.4,6.0,2,35.92,127.87,전북 무주군 동남동쪽 21km 지역
2021-04-18,1.7,16.0,2,35.77,129.17,경북 경주시 남남서쪽 11km 지역
2021-04-17,1.1,6.0,1,36.73,127.56,충북 청주시 청원구 북동쪽 11km 지역
2021-04-16,1.1,15.0,1,38.24,128.82,강원 속초시 동쪽 20km 해역
2021-04-16,2.2,11.0,3,37.29,127.71,경기 여주시 동쪽 7km 지역
2021-04-15,0.8,12.0,1,35.61,128.97,경남 밀양시 동북동쪽 23km 지역
2021-04-15,1.1,14.0,1,36.39,128.07,경북 상주시 서남서쪽 8km 지역
2021-04-14,1.7,16.0,2,35.83,129.4,경북 경주시 동쪽 16km 지역
2021-04-14,1.6,12.0,2,36.16,126.96,충남 부여군 남남동쪽 14km 지역
2021-04-13,2.0,13.0,3,36.02,126.91,전북 익산시 북북서쪽 9km 지역
2021-04-13,1.5,12.0,2,36.96,126.44,충남 서산시 북쪽 19km 지역
2021-04-12,1.5,19.0,1,35.82,128.57,대구 달서구 동남동쪽 4km 지역
2021-04-10,1.2,6.0,1,36.7,128.29,경북 문경시 북동쪽 16km 지역
2021-04-09,1.1,11.0,1,36.58,126.68,충남 홍성군 남동쪽 3km 지역
2021-04-08,1.3,17.0,1,38.82,128.93,북한 강원 회양 동쪽 116km 해역
2021-04-08,1.2,12.0,1,36.9,128.65,경북 봉화군 서쪽 7km 지역
2021-04-06,1.9,17.0,3,35.77,126.79,전북 김제시 서남서쪽 9km 지역
2021-04-06,1.2,16.0,1,36.91,128.24,충북 제천시 남쪽 25km 지역
2021-04-06,1.4,8.0,1,34.56,127.49,전남 고흥군 동남동쪽 20km 해역
2021-04-05,1.4,14.0,1,35.77,129.19,경북 경주시 남남서쪽 10km 지역
2021-04-05,1.2,14.0,1,35.61,126.33,전북 고창군 서북서쪽 39km 해역
2021-04-04,1.8,11.0,1,36.59,126.67,충남 홍성군 남남동쪽 2km 지역
2021-04-04,1.5,14.0,1,36.36,128.16,경북 상주시 남쪽 6km 지역
2021-04-03,1.5,13.0,1,36.38,126.87,충남 청양군 남동쪽 11km 지역
2021-04-03,1.7,16.0,1,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2021-04-03,1.8,18.0,1,34.76,128.79,경남 거제시 남동쪽 20km 해역
2021-04-02,1.7,10.0,1,36.32,125.89,전북 군산시 어청도 북북서쪽 24km 해역
2021-04-02,1.6,6.0,1,36.02,127.93,경북 김천시 남서쪽 21km 지역
2021-04-02,0.9,12.0,1,37.41,129.03,강원 삼척시 서남서쪽 13km 지역
2021-04-01,1.4,11.0,1,35.92,128.92,경북 영천시 남남서쪽 6km 지역
2021-03-31,0.9,16.0,1,38.67,127.17,북한 강원 평강 북북서쪽 31km 지역
2021-03-31,1.0,7.0,1,35.17,128.45,경남 창원시 마산합포구 서남서쪽 11km 지역
2021-03-31,1.7,11.0,1,36.31,125.84,전북 군산시 어청도 북북서쪽 25km 해역
2021-03-30,0.8,14.0,1,35.77,129.19,경북 경주시 남남서쪽 10km 지역
2021-03-30,1.0,16.0,1,35.95,128.44,경북 칠곡군 남동쪽 6km 지역
2021-03-30,1.2,17.0,1,35.77,129.19,경북 경주시 남남서쪽 10km 지역
2021-03-30,1.8,20.0,1,35.62,129.78,울산 동구 동북동쪽 35km 해역
2021-03-30,1.7,10.0,2,35.95,128.07,경북 김천시 남쪽 21km 지역
2021-03-29,1.5,15.0,1,36.32,125.85,전북 군산시 어청도 북북서쪽 25km 해역
2021-03-29,1.4,14.0,1,36.51,128.32,경북 예천군 남서쪽 18km 지역
2021-03-29,1.2,7.0,1,37.09,128.39,충북 단양군 북쪽 12km 지역
2021-03-28,1.4,13.0,1,34.79,126.61,전남 영암군 서쪽 8km 지역
2021-03-28,1.3,12.0,1,35.78,129.2,경북 경주시 남남서쪽 9km 지역
2021-03-27,1.3,12.0,1,35.9,128.37,경북 성주군 동남동쪽 8km 지역
2021-03-26,1.4,15.0,1,34.29,128.66,경남 거제시 남쪽 66km 해역
2021-03-26,1.0,7.0,1,35.31,128.49,경남 함안군 동북동쪽 9km 지역
2021-03-26,1.5,23.0,1,32.93,126.29,제주 서귀포시 남서쪽 44km 해역
2021-03-25,1.2,19.0,1,36.53,129.64,경북 영덕군 동북동쪽 28km 해역
2021-03-25,0.8,10.0,1,36.24,127.2,충남 논산시 동북동쪽 11km 지역
